,word,S_Prob,NS_Prob,Ratio,Info_Gain,label
3973,Bill,0.0,4e-05,0.0,0.0,ham
3970,Luckily,0.0,4e-05,0.0,0.0,ham
3968,POOR,0.0,4e-05,0.0,0.0,ham
3967,winds,0.0,4e-05,0.0,0.0,ham
4073,snake,0.0,4e-05,0.0,0.0,ham
4074,Thnx,0.0,4e-05,0.0,0.0,ham
4075,feb,0.0,0.00020099999999999998,0.0,0.0,ham
4076,CONTENTION,0.0,4e-05,0.0,0.0,ham
4181,vargu,0.0,4e-05,0.0,0.0,ham
4176,strongly,0.0,4e-05,0.0,0.0,ham
4173,wrk,0.0,8e-05,0.0,0.0,ham
4169,brilliant,0.0,4e-05,0.0,0.0,ham
4168,parantella,0.0,4e-05,0.0,0.0,ham
4166,evn,0.0,0.00028199999999999997,0.0,0.0,ham
4165,FREINDS,0.0,4e-05,0.0,0.0,ham
4164,musthu,0.0,8e-05,0.0,0.0,ham
4163,hillsborough,0.0,4e-05,0.0,0.0,ham
4162,persevered,0.0,4e-05,0.0,0.0,ham
4159,Broadband,0.0,4e-05,0.0,0.0,ham
4158,totally,0.0,0.000161,0.0,0.0,ham
4157,bimbo,0.0,4e-05,0.0,0.0,ham
4156,touched,0.0,8e-05,0.0,0.0,ham
4155,Arun,0.0,8e-05,0.0,0.0,ham
4154,doors,0.0,0.000121,0.0,0.0,ham
4152,company,0.0,0.00040199999999999996,0.0,0.0,ham
4151,deposited,0.0,4e-05,0.0,0.0,ham
4148,yalrigu,0.0,4e-05,0.0,0.0,ham
4183,second,0.0,0.000644,0.0,0.0,ham
4186,geting,0.0,4e-05,0.0,0.0,ham
4188,unemployed,0.0,4e-05,0.0,0.0,ham
4204,Election,0.0,4e-05,0.0,0.0,ham
4218,tol,0.0,0.0022129999999999997,0.0,0.0,ham
4217,grams,0.0,8e-05,0.0,0.0,ham
4213,miwa,0.0,4e-05,0.0,0.0,ham
4210,working,0.0,0.000925,0.0,0.0,ham
4208,push,0.0,0.000121,0.0,0.0,ham
4207,Evrey,0.0,8e-05,0.0,0.0,ham
4206,Onam,0.0,4e-05,0.0,0.0,ham
4205,slice,0.0,8e-05,0.0,0.0,ham
4203,weighed,0.0,4e-05,0.0,0.0,ham
4189,piece,0.0,0.00020099999999999998,0.0,0.0,ham
4201,happens,0.0,0.00028199999999999997,0.0,0.0,ham
4199,knw,0.0,0.000523,0.0,0.0,ham
4197,Boss,0.0,0.00020099999999999998,0.0,0.0,ham
4195,eggs,0.0,4e-05,0.0,0.0,ham
4194,mina,0.0,4e-05,0.0,0.0,ham
4193,Mathe,0.0,8e-05,0.0,0.0,ham
4192,missunderstding,0.0,4e-05,0.0,0.0,ham
4191,sharing,0.0,4e-05,0.0,0.0,ham
4144,school,0.0,0.000805,0.0,0.0,ham
4143,uworld,0.0,4e-05,0.0,0.0,ham
4142,chex,0.0,4e-05,0.0,0.0,ham
4092,appointment,0.0,0.000161,0.0,0.0,ham
4104,URGOIN,0.0,4e-05,0.0,0.0,ham
4101,shared,0.0,8e-05,0.0,0.0,ham
4100,PROBTHAT,0.0,4e-05,0.0,0.0,ham
4098,Lemme,0.0,8e-05,0.0,0.0,ham
4097,referin,0.0,4e-05,0.0,0.0,ham
4096,intention,0.0,0.000121,0.0,0.0,ham
4095,Nature,0.0,0.000161,0.0,0.0,ham
4093,Becoz,0.0,4e-05,0.0,0.0,ham
4091,PLEASE,0.0,0.000121,0.0,0.0,ham
4107,pulling,0.0,4e-05,0.0,0.0,ham
4090,fine,0.0,0.000443,0.0,0.0,ham
4089,lovers,0.0,4e-05,0.0,0.0,ham
4088,kane,0.0,4e-05,0.0,0.0,ham
4087,approve,0.0,4e-05,0.0,0.0,ham
4085,RITE,0.0,0.00020099999999999998,0.0,0.0,ham
4084,Package,0.0,4e-05,0.0,0.0,ham
4080,reserve,0.0,0.000121,0.0,0.0,ham
4079,Two,0.0,0.000121,0.0,0.0,ham
4106,earning,0.0,4e-05,0.0,0.0,ham
4108,BREAKIN,0.0,4e-05,0.0,0.0,ham
4139,sporadically,0.0,4e-05,0.0,0.0,ham
4127,selfish,0.0,4e-05,0.0,0.0,ham
4138,getiing,0.0,4e-05,0.0,0.0,ham
4137,buffet,0.0,4e-05,0.0,0.0,ham
4136,shove,0.0,4e-05,0.0,0.0,ham
1,isComing,0.0,4e-05,0.0,0.0,ham
4132,doc,0.0,0.000362,0.0,0.0,ham
4131,answered,0.0,4e-05,0.0,0.0,ham
4129,death,0.0,0.000121,0.0,0.0,ham
4128,innocent,0.0,4e-05,0.0,0.0,ham
4126,adding,0.0,4e-05,0.0,0.0,ham
4109,concentrate,0.0,8e-05,0.0,0.0,ham
4125,shoving,0.0,8e-05,0.0,0.0,ham
4124,Hanumanji,0.0,4e-05,0.0,0.0,ham
4122,endof,0.0,4e-05,0.0,0.0,ham
4121,apology,0.0,4e-05,0.0,0.0,ham
4118,exterminator,0.0,4e-05,0.0,0.0,ham
4117,Wylie,0.0,4e-05,0.0,0.0,ham
4113,moms,0.0,4e-05,0.0,0.0,ham
4112,Truth,0.0,0.000161,0.0,0.0,ham
3925,usual,0.0,0.000443,0.0,0.0,ham
3921,doug,0.0,0.000121,0.0,0.0,ham
3651,kaaj,0.0,4e-05,0.0,0.0,ham
3720,cannot,0.0,0.000121,0.0,0.0,ham
3751,supports,0.0,4e-05,0.0,0.0,ham
3750,shits,0.0,4e-05,0.0,0.0,ham
3748,treasure,0.0,4e-05,0.0,0.0,ham
3747,depends,0.0,8e-05,0.0,0.0,ham
3744,files,0.0,0.000161,0.0,0.0,ham
3743,story,0.0,0.0007650000000000001,0.0,0.0,ham
3741,GOODEVENING,0.0,4e-05,0.0,0.0,ham
3740,stalk,0.0,8e-05,0.0,0.0,ham
3738,gentleman,0.0,0.000121,0.0,0.0,ham
3737,swhrt,0.0,4e-05,0.0,0.0,ham
3736,worthless,0.0,4e-05,0.0,0.0,ham
3734,spk,0.0,4e-05,0.0,0.0,ham
3732,workin,0.0,0.001167,0.0,0.0,ham
3729,kindly,0.0,4e-05,0.0,0.0,ham
3727,GAIL,0.0,8e-05,0.0,0.0,ham
3725,ubandu,0.0,4e-05,0.0,0.0,ham
3724,Howda,0.0,4e-05,0.0,0.0,ham
3723,bucks,0.0,0.00020099999999999998,0.0,0.0,ham
3722,eaten,0.0,8e-05,0.0,0.0,ham
3752,Havent,0.0,0.00020099999999999998,0.0,0.0,ham
3755,color,0.0,8e-05,0.0,0.0,ham
3756,wipro,0.0,4e-05,0.0,0.0,ham
3775,wocay,0.0,4e-05,0.0,0.0,ham
3788,apartment,0.0,0.000121,0.0,0.0,ham
3786,Cardiff,0.0,8e-05,0.0,0.0,ham
3785,esaplanade,0.0,4e-05,0.0,0.0,ham
3784,dokey,0.0,4e-05,0.0,0.0,ham
3782,wonderful,0.0,0.000523,0.0,0.0,ham
3781,riddance,0.0,4e-05,0.0,0.0,ham
3778,morning,0.0,0.001449,0.0,0.0,ham
3777,DOIN,0.0,8e-05,0.0,0.0,ham
3773,mean,0.0,0.002334,0.0,0.0,ham
3757,throws,0.0,4e-05,0.0,0.0,ham
3771,URGRAN,0.0,4e-05,0.0,0.0,ham
3769,Imprtant,0.0,4e-05,0.0,0.0,ham
3768,nagar,0.0,0.000121,0.0,0.0,ham
3765,TOBED,0.0,4e-05,0.0,0.0,ham
3762,Reaction,0.0,4e-05,0.0,0.0,ham
3761,auto,0.0,0.000161,0.0,0.0,ham
3759,smth,0.0,0.00048300000000000003,0.0,0.0,ham
3758,dirty,0.0,4e-05,0.0,0.0,ham
3721,playng,0.0,4e-05,0.0,0.0,ham
3718,edwards,0.0,4e-05,0.0,0.0,ham
3919,COOL,0.0,4e-05,0.0,0.0,ham
3717,Beautiful,0.0,0.000241,0.0,0.0,ham
3683,scouse,0.0,4e-05,0.0,0.0,ham
3682,urination,0.0,4e-05,0.0,0.0,ham
3681,weaseling,0.0,4e-05,0.0,0.0,ham
3680,brief,0.0,4e-05,0.0,0.0,ham
3678,lei,0.0,0.000241,0.0,0.0,ham
3677,confuses,0.0,8e-05,0.0,0.0,ham
3676,dine,0.0,0.000121,0.0,0.0,ham
3675,preponed,0.0,4e-05,0.0,0.0,ham
3674,directly,0.0,0.00020099999999999998,0.0,0.0,ham
3673,Gary,0.0,0.000121,0.0,0.0,ham
3670,Crying,0.0,4e-05,0.0,0.0,ham
3667,covers,0.0,4e-05,0.0,0.0,ham
3661,fake,0.0,4e-05,0.0,0.0,ham
3660,tensed,0.0,4e-05,0.0,0.0,ham
3658,lotr,0.0,4e-05,0.0,0.0,ham
3656,shitload,0.0,8e-05,0.0,0.0,ham
3655,realized,0.0,0.000121,0.0,0.0,ham
3654,heal,0.0,4e-05,0.0,0.0,ham
3652,Ooooooh,0.0,4e-05,0.0,0.0,ham
3685,Meeting,0.0,0.000121,0.0,0.0,ham
3686,suffering,0.0,4e-05,0.0,0.0,ham
3689,OFTEN,0.0,4e-05,0.0,0.0,ham
3705,mood,0.0,0.000121,0.0,0.0,ham
3716,Siva,0.0,4e-05,0.0,0.0,ham
3715,endless,0.0,4e-05,0.0,0.0,ham
3714,curry,0.0,8e-05,0.0,0.0,ham
3713,jokin,0.0,0.000121,0.0,0.0,ham
3712,squatting,0.0,4e-05,0.0,0.0,ham
3710,grace,0.0,8e-05,0.0,0.0,ham
3709,dreading,0.0,4e-05,0.0,0.0,ham
3707,knows,0.0,0.000322,0.0,0.0,ham
3704,Eyes,0.0,8e-05,0.0,0.0,ham
3690,shall,0.0,0.0007650000000000001,0.0,0.0,ham
3703,born,0.0,4e-05,0.0,0.0,ham
3702,CALLED,0.0,4e-05,0.0,0.0,ham
3701,fancied,0.0,4e-05,0.0,0.0,ham
3699,suits,0.0,8e-05,0.0,0.0,ham
3698,dedicated,0.0,8e-05,0.0,0.0,ham
3696,Caught,0.0,4e-05,0.0,0.0,ham
3695,TELL,0.0,0.00028199999999999997,0.0,0.0,ham
3692,fault,0.0,0.000121,0.0,0.0,ham
3789,sunday,0.0,0.000121,0.0,0.0,ham
3790,Aeronautics,0.0,8e-05,0.0,0.0,ham
3791,hides,0.0,4e-05,0.0,0.0,ham
3792,entrepreneurs,0.0,4e-05,0.0,0.0,ham
3885,comingdown,0.0,4e-05,0.0,0.0,ham
3883,Makes,0.0,4e-05,0.0,0.0,ham
3882,yeovil,0.0,4e-05,0.0,0.0,ham
3879,timin,0.0,0.000161,0.0,0.0,ham
3878,Must,0.0,0.00020099999999999998,0.0,0.0,ham
3877,permission,0.0,4e-05,0.0,0.0,ham
3875,yelling,0.0,4e-05,0.0,0.0,ham
3874,pleasure,0.0,0.000121,0.0,0.0,ham
3872,qing,0.0,4e-05,0.0,0.0,ham
3871,felt,0.0,0.000523,0.0,0.0,ham
3870,layin,0.0,0.000322,0.0,0.0,ham
3869,ovarian,0.0,4e-05,0.0,0.0,ham
3867,avoids,0.0,4e-05,0.0,0.0,ham
3866,bollox,0.0,4e-05,0.0,0.0,ham
3865,sake,0.0,4e-05,0.0,0.0,ham
3862,heading,0.0,8e-05,0.0,0.0,ham
3861,Fear,0.0,8e-05,0.0,0.0,ham
3860,saibaba,0.0,4e-05,0.0,0.0,ham
3859,angry,0.0,0.00048300000000000003,0.0,0.0,ham
3886,vry,0.0,0.00028199999999999997,0.0,0.0,ham
3887,cupboard,0.0,4e-05,0.0,0.0,ham
3888,dined,0.0,4e-05,0.0,0.0,ham
3903,befor,0.0,0.000161,0.0,0.0,ham
3917,adewale,0.0,4e-05,0.0,0.0,ham
3916,employee,0.0,4e-05,0.0,0.0,ham
3915,faggy,0.0,8e-05,0.0,0.0,ham
3914,Loooooool,0.0,4e-05,0.0,0.0,ham
3912,diamond,0.0,8e-05,0.0,0.0,ham
3911,LOU,0.0,4e-05,0.0,0.0,ham
3906,knees,0.0,4e-05,0.0,0.0,ham
3905,swoop,0.0,4e-05,0.0,0.0,ham
3902,everyday,0.0,4e-05,0.0,0.0,ham
3891,Yaxxx,0.0,4e-05,0.0,0.0,ham
3901,Mode,0.0,4e-05,0.0,0.0,ham
3900,gynae,0.0,4e-05,0.0,0.0,ham
3899,paperwork,0.0,4e-05,0.0,0.0,ham
3898,scared,0.0,8e-05,0.0,0.0,ham
3895,Oic,0.0,4e-05,0.0,0.0,ham
3894,kitty,0.0,4e-05,0.0,0.0,ham
3893,dick,0.0,4e-05,0.0,0.0,ham
3892,indeed,0.0,4e-05,0.0,0.0,ham
3858,WAY,0.0,0.000161,0.0,0.0,ham
3856,Dolls,0.0,4e-05,0.0,0.0,ham
3855,Genius,0.0,4e-05,0.0,0.0,ham
3808,toyota,0.0,4e-05,0.0,0.0,ham
3818,Thinks,0.0,4e-05,0.0,0.0,ham
3816,youre,0.0,8e-05,0.0,0.0,ham
3815,Goodmorning,0.0,8e-05,0.0,0.0,ham
3814,kidding,0.0,4e-05,0.0,0.0,ham
3813,TAJ,0.0,4e-05,0.0,0.0,ham
3812,yck,0.0,4e-05,0.0,0.0,ham
3811,tiring,0.0,4e-05,0.0,0.0,ham
3809,Booked,0.0,8e-05,0.0,0.0,ham
3807,dude,0.0,0.00028199999999999997,0.0,0.0,ham
3821,system,0.0,0.00020099999999999998,0.0,0.0,ham
3806,Remembrs,0.0,4e-05,0.0,0.0,ham
3805,ability,0.0,0.000121,0.0,0.0,ham
3804,Already,0.0,0.000121,0.0,0.0,ham
3803,xuhui,0.0,4e-05,0.0,0.0,ham
3802,sacked,0.0,4e-05,0.0,0.0,ham
3797,usc,0.0,8e-05,0.0,0.0,ham
3796,offline,0.0,4e-05,0.0,0.0,ham
3795,dey,0.0,8e-05,0.0,0.0,ham
3819,Yellow,0.0,4e-05,0.0,0.0,ham
3823,BED,0.0,0.000121,0.0,0.0,ham
3853,spanish,0.0,4e-05,0.0,0.0,ham
3839,cousin,0.0,4e-05,0.0,0.0,ham
3852,appt,0.0,8e-05,0.0,0.0,ham
3851,Hrishi,0.0,4e-05,0.0,0.0,ham
3850,Reflection,0.0,4e-05,0.0,0.0,ham
3849,computational,0.0,4e-05,0.0,0.0,ham
3846,Laugh,0.0,0.00020099999999999998,0.0,0.0,ham
3845,cooperative,0.0,4e-05,0.0,0.0,ham
3844,challenging,0.0,4e-05,0.0,0.0,ham
3842,appropriate,0.0,4e-05,0.0,0.0,ham
3838,Iam,0.0,0.000121,0.0,0.0,ham
3825,Yoyyooo,0.0,4e-05,0.0,0.0,ham
3837,achieve,0.0,4e-05,0.0,0.0,ham
3835,laundry,0.0,4e-05,0.0,0.0,ham
3833,INCONVENIENCE,0.0,4e-05,0.0,0.0,ham
3832,programs,0.0,4e-05,0.0,0.0,ham
3830,BEER,0.0,4e-05,0.0,0.0,ham
3829,spend,0.0,0.00048300000000000003,0.0,0.0,ham
3828,STAPATI,0.0,4e-05,0.0,0.0,ham
3826,Wont,0.0,4e-05,0.0,0.0,ham
3095,punishment,0.0,4e-05,0.0,0.0,ham
3252,prayers,0.0,4e-05,0.0,0.0,ham
3093,knocking,0.0,4e-05,0.0,0.0,ham
2640,imposed,0.0,4e-05,0.0,0.0,ham
2651,netflix,0.0,4e-05,0.0,0.0,ham
2650,fond,0.0,8e-05,0.0,0.0,ham
2648,submitted,0.0,4e-05,0.0,0.0,ham
2647,owns,0.0,0.000161,0.0,0.0,ham
2644,safety,0.0,4e-05,0.0,0.0,ham
2643,field,0.0,8e-05,0.0,0.0,ham
2642,ALRITE,0.0,0.000161,0.0,0.0,ham
2641,points,0.0,0.000161,0.0,0.0,ham
2639,Wright,0.0,4e-05,0.0,0.0,ham
2624,quizzes,0.0,4e-05,0.0,0.0,ham
2638,sux,0.0,4e-05,0.0,0.0,ham
2636,sentence,0.0,0.000121,0.0,0.0,ham
2635,tap,0.0,0.00020099999999999998,0.0,0.0,ham
2634,WRK,0.0,4e-05,0.0,0.0,ham
2633,essential,0.0,0.000161,0.0,0.0,ham
2631,jan,0.0,0.000241,0.0,0.0,ham
2630,stuffed,0.0,4e-05,0.0,0.0,ham
2627,timi,0.0,0.000241,0.0,0.0,ham
2654,suitemates,0.0,4e-05,0.0,0.0,ham
2657,roads,0.0,4e-05,0.0,0.0,ham
2660,dubsack,0.0,0.000121,0.0,0.0,ham
2663,alwa,0.0,0.0018510000000000002,0.0,0.0,ham
2693,took,0.0,0.000724,0.0,0.0,ham
2691,unusual,0.0,4e-05,0.0,0.0,ham
2689,rite,0.0,0.000684,0.0,0.0,ham
2686,Hallaq,0.0,8e-05,0.0,0.0,ham
2684,Appt,0.0,4e-05,0.0,0.0,ham
2682,settings,0.0,4e-05,0.0,0.0,ham
2681,images,0.0,4e-05,0.0,0.0,ham
2680,songs,0.0,0.000161,0.0,0.0,ham
2679,perform,0.0,4e-05,0.0,0.0,ham
2676,sick,0.0,0.000322,0.0,0.0,ham
2674,whr,0.0,0.000121,0.0,0.0,ham
2673,Petey,0.0,4e-05,0.0,0.0,ham
2670,resort,0.0,4e-05,0.0,0.0,ham
2669,vijay,0.0,0.000121,0.0,0.0,ham
2668,interfued,0.0,4e-05,0.0,0.0,ham
2665,kodstini,0.0,4e-05,0.0,0.0,ham
2664,lacking,0.0,4e-05,0.0,0.0,ham
2626,miserable,0.0,4e-05,0.0,0.0,ham
2623,planet,0.0,4e-05,0.0,0.0,ham
2558,lodging,0.0,4e-05,0.0,0.0,ham
2573,rupaul,0.0,4e-05,0.0,0.0,ham
2584,Sure,0.0,0.000121,0.0,0.0,ham
2583,wen,0.0,0.002334,0.0,0.0,ham
2581,swimming,0.0,4e-05,0.0,0.0,ham
2579,share,0.0,0.00028199999999999997,0.0,0.0,ham
2577,weigh,0.0,0.000161,0.0,0.0,ham
2576,Pass,0.0,4e-05,0.0,0.0,ham
2575,opening,0.0,0.000121,0.0,0.0,ham
2574,later,0.0,0.0035409999999999994,0.0,0.0,ham
2571,buzz,0.0,0.000161,0.0,0.0,ham
2620,honesty,0.0,4e-05,0.0,0.0,ham
2570,natural,0.0,4e-05,0.0,0.0,ham
2569,spiffing,0.0,4e-05,0.0,0.0,ham
2568,Beth,0.0,4e-05,0.0,0.0,ham
2567,thinking,0.0,0.000684,0.0,0.0,ham
2566,roast,0.0,8e-05,0.0,0.0,ham
2565,WEN,0.0,0.00028199999999999997,0.0,0.0,ham
2564,spice,0.0,4e-05,0.0,0.0,ham
2562,ADRINK,0.0,4e-05,0.0,0.0,ham
2585,managed,0.0,4e-05,0.0,0.0,ham
2588,impression,0.0,4e-05,0.0,0.0,ham
2590,Joanna,0.0,8e-05,0.0,0.0,ham
2592,pussy,0.0,0.000121,0.0,0.0,ham
2617,hill,0.0,0.00040199999999999996,0.0,0.0,ham
2614,pookie,0.0,4e-05,0.0,0.0,ham
2612,jurong,0.0,4e-05,0.0,0.0,ham
2611,dressed,0.0,8e-05,0.0,0.0,ham
2607,URN,0.0,8e-05,0.0,0.0,ham
2606,DEFO,0.0,4e-05,0.0,0.0,ham
2605,dinner,0.0,0.0009660000000000001,0.0,0.0,ham
2604,manageable,0.0,4e-05,0.0,0.0,ham
2603,western,0.0,4e-05,0.0,0.0,ham
2602,Auntie,0.0,4e-05,0.0,0.0,ham
2601,quiet,0.0,4e-05,0.0,0.0,ham
2599,Part,0.0,8e-05,0.0,0.0,ham
2598,Lover,0.0,0.00020099999999999998,0.0,0.0,ham
2597,tot,0.0,0.001086,0.0,0.0,ham
2595,Rajnikant,0.0,4e-05,0.0,0.0,ham
2594,prevent,0.0,4e-05,0.0,0.0,ham
2593,Done,0.0,8e-05,0.0,0.0,ham
2694,Means,0.0,8e-05,0.0,0.0,ham
2695,MILLIONS,0.0,4e-05,0.0,0.0,ham
2696,neekunna,0.0,4e-05,0.0,0.0,ham
2772,strict,0.0,8e-05,0.0,0.0,ham
2783,breathe,0.0,8e-05,0.0,0.0,ham
2782,acting,0.0,0.000121,0.0,0.0,ham
2781,meive,0.0,4e-05,0.0,0.0,ham
2780,kittum,0.0,4e-05,0.0,0.0,ham
2778,Nowadays,0.0,4e-05,0.0,0.0,ham
2776,parade,0.0,4e-05,0.0,0.0,ham
2775,attach,0.0,0.000121,0.0,0.0,ham
2773,vibrant,0.0,4e-05,0.0,0.0,ham
2771,Orh,0.0,4e-05,0.0,0.0,ham
2697,genius,0.0,4e-05,0.0,0.0,ham
2769,hearing,0.0,4e-05,0.0,0.0,ham
2767,QUITEAMUZING,0.0,4e-05,0.0,0.0,ham
2766,seat,0.0,8e-05,0.0,0.0,ham
2765,BOUT,0.0,8e-05,0.0,0.0,ham
2764,main,0.0,0.000443,0.0,0.0,ham
2763,cage,0.0,4e-05,0.0,0.0,ham
2760,downs,0.0,8e-05,0.0,0.0,ham
2759,Tis,0.0,8e-05,0.0,0.0,ham
2784,SEE,0.0,0.00020099999999999998,0.0,0.0,ham
2786,tihs,0.0,8e-05,0.0,0.0,ham
2787,regret,0.0,8e-05,0.0,0.0,ham
2788,subletting,0.0,4e-05,0.0,0.0,ham
2812,toa,0.0,0.000121,0.0,0.0,ham
2811,favorite,0.0,4e-05,0.0,0.0,ham
2809,registration,0.0,4e-05,0.0,0.0,ham
2808,hdd,0.0,4e-05,0.0,0.0,ham
2806,maturity,0.0,8e-05,0.0,0.0,ham
2805,cherish,0.0,8e-05,0.0,0.0,ham
2804,Disconnect,0.0,8e-05,0.0,0.0,ham
2802,teaching,0.0,4e-05,0.0,0.0,ham
2801,shoulders,0.0,4e-05,0.0,0.0,ham
2800,appeal,0.0,4e-05,0.0,0.0,ham
2797,walkin,0.0,0.000241,0.0,0.0,ham
2796,treats,0.0,4e-05,0.0,0.0,ham
2794,cough,0.0,8e-05,0.0,0.0,ham
2793,beneficiary,0.0,8e-05,0.0,0.0,ham
2792,batch,0.0,8e-05,0.0,0.0,ham
2791,FINE,0.0,4e-05,0.0,0.0,ham
2789,kappa,0.0,8e-05,0.0,0.0,ham
2758,seeking,0.0,4e-05,0.0,0.0,ham
2757,caring,0.0,8e-05,0.0,0.0,ham
2756,legal,0.0,8e-05,0.0,0.0,ham
2725,blessed,0.0,8e-05,0.0,0.0,ham
2723,anywhere,0.0,8e-05,0.0,0.0,ham
2722,printing,0.0,4e-05,0.0,0.0,ham
2721,Patrick,0.0,4e-05,0.0,0.0,ham
2720,resubbing,0.0,4e-05,0.0,0.0,ham
2719,nigro,0.0,4e-05,0.0,0.0,ham
2718,waheed,0.0,0.000121,0.0,0.0,ham
2717,Prakesh,0.0,4e-05,0.0,0.0,ham
2716,Real,0.0,0.000362,0.0,0.0,ham
2714,inches,0.0,0.000121,0.0,0.0,ham
2712,konw,0.0,8e-05,0.0,0.0,ham
2711,undrstnd,0.0,8e-05,0.0,0.0,ham
2710,cochin,0.0,8e-05,0.0,0.0,ham
2706,papa,0.0,4e-05,0.0,0.0,ham
2705,notixiquating,0.0,4e-05,0.0,0.0,ham
2703,VIA,0.0,4e-05,0.0,0.0,ham
2702,Actually,0.0,0.000362,0.0,0.0,ham
2700,melt,0.0,8e-05,0.0,0.0,ham
2724,exhaust,0.0,0.000161,0.0,0.0,ham
2727,cloud,0.0,4e-05,0.0,0.0,ham
2753,water,0.0,0.00020099999999999998,0.0,0.0,ham
2728,Since,0.0,0.000161,0.0,0.0,ham
2751,mountain,0.0,4e-05,0.0,0.0,ham
2750,wenever,0.0,4e-05,0.0,0.0,ham
2749,pudunga,0.0,4e-05,0.0,0.0,ham
2747,Hmm,0.0,0.000322,0.0,0.0,ham
2746,grumble,0.0,4e-05,0.0,0.0,ham
2744,sem,0.0,0.000362,0.0,0.0,ham
2743,signing,0.0,4e-05,0.0,0.0,ham
2742,miracle,0.0,0.000322,0.0,0.0,ham
2741,YEAR,0.0,0.000121,0.0,0.0,ham
2740,panicks,0.0,4e-05,0.0,0.0,ham
2738,pimples,0.0,4e-05,0.0,0.0,ham
2737,cheery,0.0,4e-05,0.0,0.0,ham
2734,Woodland,0.0,4e-05,0.0,0.0,ham
2733,everything,0.0,0.0008849999999999999,0.0,0.0,ham
2732,hmm,0.0,8e-05,0.0,0.0,ham
2730,crossing,0.0,4e-05,0.0,0.0,ham
2729,expect,0.0,0.000362,0.0,0.0,ham
2559,grr,0.0,4e-05,0.0,0.0,ham
2555,butting,0.0,4e-05,0.0,0.0,ham
2815,kfc,0.0,4e-05,0.0,0.0,ham
2363,brighten,0.0,4e-05,0.0,0.0,ham
2379,foward,0.0,4e-05,0.0,0.0,ham
2377,dealing,0.0,4e-05,0.0,0.0,ham
2374,nice,0.0,0.001086,0.0,0.0,ham
2373,Ryder,0.0,4e-05,0.0,0.0,ham
2371,Infact,0.0,4e-05,0.0,0.0,ham
2370,fucks,0.0,4e-05,0.0,0.0,ham
2367,Putting,0.0,8e-05,0.0,0.0,ham
2366,bloody,0.0,0.000121,0.0,0.0,ham
2362,darlings,0.0,4e-05,0.0,0.0,ham
2345,garments,0.0,4e-05,0.0,0.0,ham
2361,Yetunde,0.0,4e-05,0.0,0.0,ham
2359,Hospitals,0.0,4e-05,0.0,0.0,ham
2357,bites,0.0,4e-05,0.0,0.0,ham
2355,thrown,0.0,4e-05,0.0,0.0,ham
2354,SaLL,0.0,4e-05,0.0,0.0,ham
2351,congrats,0.0,4e-05,0.0,0.0,ham
2348,READ,0.0,4e-05,0.0,0.0,ham
2347,Murdered,0.0,0.000121,0.0,0.0,ham
2380,bitching,0.0,4e-05,0.0,0.0,ham
2382,dentist,0.0,4e-05,0.0,0.0,ham
2385,accidant,0.0,4e-05,0.0,0.0,ham
2386,COMIN,0.0,8e-05,0.0,0.0,ham
2411,relaxing,0.0,4e-05,0.0,0.0,ham
2410,abi,0.0,0.00048300000000000003,0.0,0.0,ham
2409,Athletic,0.0,4e-05,0.0,0.0,ham
2408,tongued,0.0,4e-05,0.0,0.0,ham
2406,frndshp,0.0,4e-05,0.0,0.0,ham
2405,offc,0.0,8e-05,0.0,0.0,ham
2404,humans,0.0,4e-05,0.0,0.0,ham
2403,qbank,0.0,4e-05,0.0,0.0,ham
2402,rearrange,0.0,4e-05,0.0,0.0,ham
2401,ANTELOPE,0.0,4e-05,0.0,0.0,ham
2399,mom,0.0,0.0007650000000000001,0.0,0.0,ham
2398,firsg,0.0,4e-05,0.0,0.0,ham
2397,srt,0.0,4e-05,0.0,0.0,ham
2394,subtoitles,0.0,4e-05,0.0,0.0,ham
2390,finance,0.0,4e-05,0.0,0.0,ham
2389,contented,0.0,4e-05,0.0,0.0,ham
2387,STILL,0.0,4e-05,0.0,0.0,ham
2346,Gee,0.0,0.00028199999999999997,0.0,0.0,ham
2339,juicy,0.0,0.000121,0.0,0.0,ham
2554,alot,0.0,4e-05,0.0,0.0,ham
2292,Brandy,0.0,8e-05,0.0,0.0,ham
2304,gals,0.0,0.000121,0.0,0.0,ham
2303,different,0.0,0.000241,0.0,0.0,ham
2298,BOATIN,0.0,4e-05,0.0,0.0,ham
2297,butt,0.0,0.000121,0.0,0.0,ham
2296,ended,0.0,0.000241,0.0,0.0,ham
2295,affectionate,0.0,4e-05,0.0,0.0,ham
2294,Xuhui,0.0,8e-05,0.0,0.0,ham
2293,intrude,0.0,4e-05,0.0,0.0,ham
2291,dem,0.0,0.000121,0.0,0.0,ham
2338,inch,0.0,0.000241,0.0,0.0,ham
2290,northampton,0.0,8e-05,0.0,0.0,ham
2288,swollen,0.0,4e-05,0.0,0.0,ham
2285,Brb,0.0,4e-05,0.0,0.0,ham
2283,fring,0.0,0.000121,0.0,0.0,ham
2282,Everything,0.0,8e-05,0.0,0.0,ham
2281,wise,0.0,0.00048300000000000003,0.0,0.0,ham
2279,monkey,0.0,0.000121,0.0,0.0,ham
2278,Hai,0.0,0.000121,0.0,0.0,ham
2305,walls,0.0,8e-05,0.0,0.0,ham
2308,thinked,0.0,4e-05,0.0,0.0,ham
2310,tuition,0.0,8e-05,0.0,0.0,ham
